Stock_Code,Close_Price
WAT.AX,5.320000171661377
CIN.AX,29.799999237060547
SRG.AX,1.1100000143051147
CVL.AX,1.1699999570846558
HM1.AX,2.8399999141693115
DXC.AX,3.0399999618530273
MWY.AX,0.8799999952316284
SHA.AX,2.700000047683716
REA.AX,201.0
EGH.AX,0.6600000262260437
MEC.AX,0.9800000190734863
ACR.AX,0.0560000017285347
MAQ.AX,83.16999816894531
TWR.AX,1.225000023841858
FPC.AX,0.8799999952316284
LAM.AX,0.699999988079071
LPE.AX,0.12999999523162842
ECP.AX,1.399999976158142
PET.AX,0.02500000037252903
WHC.AX,7.21999979019165
BFG.AX,1.3799999952316284
BOQ.AX,6.179999828338623
CU6.AX,8.380000114440918
AII.AX,0.8999999761581421
GSS.AX,0.6650000214576721
CD3.AX,1.2799999713897705
